Article_ID,Numbered_Source_Text,Original_Abstractive_Summary,Your_Extractive_Labels,Annotator_Name
51178,"[0] ദില്ലി: പ്രധാനമന്ത്രി മന്‍മോഹന്‍സിംഗ് മെയ് 27 വ്യാഴാഴ്ച രാഷ്ട്രപതി എ
[1] പി
[2] ജെ
[3] അബ്ദുള്‍ കലാമിനെ സന്ദര്‍ശിച്ചു
[4] കൂടിക്കാഴ്ച അരമണിക്കൂര്‍ നീണ്ടു
[5] തിങ്കളാഴ്ചയും പ്രധാനമന്ത്രി രാഷ്ട്രപതിയെ സന്ദര്‍ശിച്ചിരുന്നു
[6] ജൂണ്‍ ഏഴിന് 11 മണിക്ക് പാര്‍ലമെന്റിന്റെ ഇരുസഭകളെയും അഭിസംബോധന ചെയ്യുന്നതിന് ക്ഷണിക്കാനായാണ് തിങ്കളാഴ്ച സിംഗ് കലാമിനെ കണ്ടത്
[7] പ്രധാനമന്ത്രിയായി ചുമതലയേറ്റ ശേഷം മന്‍മോഹന്‍സിംഗിന്റെ ആദ്യസന്ദര്‍ശനമായിരുന്നു അത്
[8] ദേശീയവും അന്തര്‍ദേശീയവുമായ പ്രാധാന്യമുള്ള വിഷയങ്ങളെക്കുറിച്ചും അന്ന് ഇരുവരും ചര്‍ച്ച നടത്തിയിരുന്നു",ജൂൺ ഏഴിന് 11 മണിക്ക് പാർലമെന്റിന്റെ ഇരുസഭകളെയും അഭിസംബോധന ചെയ്യുന്നതിന് ക്ഷണിക്കാനായാണ് തിങ്കളാഴ്ച സിംഗ് കലാമിനെ കണ്ടത്. ദേശീയവും അന്തർദേശീയവുമായ പ്രാധാന്യമുള്ള വിഷയങ്ങളെക്കുറിച്ചും അന്ന് ഇരുവരും ചർച്ച നടത്തിയിരുന്നു.,,
82012,"[0] കൊച്ചി: കൊറോണ രോഗം ബാധിച്ച് മരിച്ച വ്യക്തിയുടെ മൃതദേഹം സംസ്‌കരിക്കാനെത്തിച്ച ആംബുലന്‍സില്‍ കൊണ്ടുവന്നത് കാലിപ്പെട്ടി
[1] സെമിത്തേരിയില്‍ വച്ച് സംസ്‌കരിക്കാന്‍ വേണ്ടി പെട്ടി തുറന്നപ്പോഴാണ് മൃതദേഹമില്ലെന്ന് ബോധ്യമായത്
[2] കടമക്കുടി പഞ്ചായത്തിലെ കോതാടാണ് സംഭവം
[3] പ്രിന്‍സ് എന്നയാളുടെ മൃതദേഹമാണ് ആശുപത്രിയില്‍ നിന്ന് പെട്ടിയിലാക്കാന്‍ മറന്നുപോയത്
[4] തുടര്‍ന്ന് ആംബുലന്‍സ് വേഗത്തില്‍ തിരിച്ചുപോയി മൃതദേഹവുമായി വന്നു സംസ്‌കാരം നടത്തി
[5] മൃതദേഹം കൈമാറിയ വേളയില്‍ വന്ന ആശയക്കുഴപ്പമാണ് ഇതിന് കാരണമെന്ന് ആശുപത്രി അധികൃതര്‍ വിശദീകരിക്കുന്നു
[6] പനിയെ തുടര്‍ന്നാണ് പ്രിന്‍സിനെ ചേരാനല്ലൂര്‍ ആസ്റ്റര്‍ മെഡ് സിറ്റിയില്‍ പ്രവേശിപ്പിച്ചത്
[7] വൈകാതെ മരിച്ചു
[8] ശേഷം കൊറോണ പരിശോധ നടത്തിയപ്പോള്‍ രോഗമുണ്ടെന്ന് സ്ഥിരീകരിച്ചു
[9] ചൊവ്വാഴ്ച ഉച്ചയ്ക്ക് ശേഷമാണ് നടപടിക്രമങ്ങള്‍ക്ക് ശേഷം മൃതദേഹം വിട്ടുകൊടുത്തത്
[10] പ്രിന്‍സുമായി അടുപ്പമുള്ളവര്‍ തന്നെയാണ് മൃതദേഹം ഏറ്റുവാങ്ങാന്‍ ആശുപത്രിയിലെത്തിയത്
[11] മൃതദേഹം കൊണ്ടുപോകാനുള്ള പെട്ടി ആശുപത്രി അധികൃതര്‍ക്ക് കൈമാറി
[12] അല്‍പ്പനേരത്തിന് ശേഷം മൃതദേഹം കൊണ്ടുപോകാന്‍ അനുമതി ലഭിച്ചു",കൊറോണ രോഗം ബാധിച്ച് മരിച്ച വ്യക്തിയുടെ മൃതദേഹം സംസ്കരിക്കാനെത്തിച്ച ആംബുലൻസിൽ കൊണ്ടുവന്നത് കാലിപ്പെട്ടി. മൃതദേഹം കൈമാറിയ വേളയിൽ വന്ന ആശയക്കുഴപ്പമാണ് ഇതിന് കാരണമെന്ന് ആശുപത്രി അധികൃതർ വിശദീകരിക്കുന്നു.,,
74240,"[0] 2017 നവംബറിൽ ആണ് ശിവയ്ക്കും ആശയ്ക്കും ഒരു സുന്ദരിയായ പെൺകുഞ്ഞു പിറന്നത്
[1] അവൾ ഞങ്ങൾക്ക് പറയുമ്പോൾ ആശയുടെ കണ്ണുകൾ നിറയുന്നു
[2] വലിയ ചാര നിറമുള്ള കണ്ണുകളോടെ അവൾ ഞങ്ങളെ നോക്കി
[3] അവൾ പെട്ടെന്ന് തന്നെ രോഗബാധിതയായി.തുടർച്ചയായി അവൾക്ക് പനിയും കോൾഡും അനുഭവപ്പെട്ടു
[4] മാസങ്ങളോളം മരുന്ന് കൊടുത്തിട്ടും അവളുടെ പനി നിയന്ത്രിക്കാനായില്ല
[5] ധാരാളം പ്രാദേശിക ഡോക്ടർമാരെ കണ്ടു മരുന്ന് വാങ്ങിയിട്ടും വരാനിരിക്കുന്ന വിപത്തിനെക്കുറിച്ചു അവർക്ക് യാതൊരു ഊഹവും കിട്ടിയില്ല",ധാരാളം പ്രാദേശിക ഡോക്ടർമാരെ കണ്ടു മരുന്ന് വാങ്ങിയിട്ടും വരാനിരിക്കുന്ന വിപത്തിനെക്കുറിച്ചു അവർക്ക് യാതൊരു ഊഹവും കിട്ടിയില്ല. അവൾ പെട്ടെന്ന് തന്നെ രോഗബാധിതയായി.തുടർച്ചയായി അവൾക്ക് പനിയും കോൾഡും അനുഭവപ്പെട്ടു.,,
65605,"[0] കൊച്ചി: ദേശീയ ഗെയിംസിന്റെ പ്രൊമോഷന് വേണ്ടി നടത്തിയ റണ്‍ കേരള റണ്‍ ഉണ്ടാക്കിയ വിവാദം ആരും മറന്ന് കാണില്ല
[1] മനോരമയുടെ ഇവന്റ് മാനേജ്‌മെന്റ് കമ്പനിക്ക് സര്‍ക്കാര്‍ 10 കോടിയാണ് അന്ന് നല്‍കിയത്
[2] എന്തിനാണ് ഇത്രയും പണം മനോരമക്ക് നല്‍കിയതെന്ന് കേരളത്തിലെ എല്ലാ മാധ്യമങ്ങളും ചോദിച്ചതും ആണ്
[3] എന്നാല്‍ ഇപ്പോള്‍ അതല്ല വാര്‍ത്ത
[4] മനോരമയുടെ പാത പിന്‍പറ്റി മാതൃഭൂമിയും തുടങ്ങിയിരിക്കുന്നു ഒരു ഇവന്റ് മാനേജ്‌മെന്റ് കമ്പനി
[5] റെഡ് മൈക്ക് എന്നാണ് പേരിട്ടിരിക്കുന്നത്",ദേശീയ ഗെയിംസിന്റെ പ്രൊമോഷന് വേണ്ടി നടത്തിയ റൺ കേരള റൺ ഉണ്ടാക്കിയ വിവാദം ആരും മറന്ന് കാണില്ല. മനോരമയുടെ ഇവന്റ് മാനേജ്മെന്റ് കമ്പനിക്ക് സർക്കാർ 10 കോടിയാണ് അന്ന് നൽകിയത്.,,
75184,"[0] പാലക്കാട്: കെ സുരേന്ദ്രന്റെ ഫേസ്ബുക്ക് പോസ്റ്റുകള്‍ ഒരുപാട് വാര്‍ത്തകള്‍ക്കും ട്രോളുകള്‍ക്കും ഒക്കെ വഴിവച്ചിട്ടുള്ളവയാണ്
[1] ശബരിമല സ്ത്രീ പ്രവേശനത്തെ മുമ്പ് പിന്തുണച്ചിട്ടുളള ആളാണ് സുരേന്ദ്രന്‍
[2] പക്ഷേ, സുപ്രീം കോടതി വിധി വന്നതിന് പിറകേ, സുരേന്ദ്രന്‍ കളം മാറ്റിച്ചവിട്ടി
[3] സ്ത്രീ പ്രവേശനത്തെ പിന്തുണച്ചിട്ട ഫേസ്ബുക്ക് പോസ്റ്റ് ഡിലീറ്റ് ചെയ്യുകയും ചെയ്തു
[4] മുഖ്യമന്ത്രി പിണറായി വിജയന്റെ മുന്നിലുള്ള രണ്ട് വെല്ലുവിളികള്‍ എന്ന രീതിയില്‍ 2016 മെയ് 31 ന് കെ സുരേന്ദ്രന്‍ ഒരു ഫേസ്ബുക്ക് പോസ്റ്റ് ഇട്ടിരുന്നു
[5] ദേശീയപാതാ വികസനവും ഗെയില്‍ പൈപ്പ് ലൈനും വിജയിപ്പിച്ചാല്‍ പിണറായി വിജയന്‍ നിശ്ചയദാര്‍ഢ്യമുളള നേതാവാണെന്ന് സമ്മതിക്കേണ്ടി വരും എന്നായിരുന്നു ആ പോസ്റ്റില്‍ പറഞ്ഞിരുന്നത്",മുഖ്യമന്ത്രി പിണറായി വിജയന്റെ മുന്നിലുള്ള രണ്ട് വെല്ലുവിളികൾ എന്ന രീതിയിൽ 2016 മെയ് 31 ന് കെ സുരേന്ദ്രൻ ഒരു ഫേസ്ബുക്ക് പോസ്റ്റ് ഇട്ടിരുന്നു. ദേശീയപാതാ വികസനവും ഗെയിൽ പൈപ്പ് ലൈനും വിജയിപ്പിച്ചാൽ പിണറായി വിജയൻ നിശ്ചയദാർഢ്യമുളള നേതാവാണെന്ന് സമ്മതിക്കേണ്ടി വരും എന്നായിരുന്നു ആ പോസ്റ്റിൽ പറഞ്ഞിരുന്നത്.,,
82281,"[0] ദുബായ്: യുഎഇയിലെ ബഡ്ജറ്റ് എയര്‍ലൈനായ ഫ്‌ളൈ ദുബായ് തങ്ങളുടെ ആദ്യത്തെ ഷെഡ്യൂള്‍ഡ് കൊമേഴ്ഷ്യല്‍ സര്‍വീസ് ഇസ്രയേലിലെ ടെല്‍ അവീവ് നഗരത്തിലേക്ക് ആരംഭിച്ചു
[1] രണ്ട് നഗരങ്ങള്‍ക്കിടയിലെ ആദ്യത്തെ ഷെഡ്യൂള്‍ഡ് സര്‍വീസാണിത്
[2] യുഎഇയും ഇസ്രായേലും തമ്മിലുള്ള ബന്ധം സാധാരണ നിലയിലാക്കിയതിനെ തുടര്‍ന്നാണിത്
[3] നാലുമണിക്കൂറോളം നീണ്ട യാത്രയ്ക്ക് ശേഷമാണ് വിമാനം യുഎഇയില്‍ നിന്ന് ടെല്‍അവീവിലേക്ക് എത്തിച്ചേർന്നത്
[4] ഉദ്ഘാടന വിമാനത്തിനെ പ്രധാനമന്ത്രി ബെഞ്ചമിന്‍ നെതന്യാഹു വരവേറ്റെന്ന് അദ്ദേഹത്തിന്റെ വക്താവ് അറിയിച്ചു
[5] ബെന്‍-ഗുരിയോണ്‍ അന്താരാഷ്ട്ര വിമാനത്താവളത്തില്‍ എത്തുന്ന ആദ്യത്തെ ഫ്‌ളൈദുബായുടെ ആദ്യ വാണിജ്യ വിമാനം ലാന്‍ഡ് ചെയ്തത്",യുഎഇയിലെ ബഡ്ജറ്റ് എയർലൈനായ ഫ്ളൈ ദുബായ് തങ്ങളുടെ ആദ്യത്തെ ഷെഡ്യൂൾഡ് കൊമേഴ്ഷ്യൽ സർവീസ് ഇസ്രയേലിലെ ടെൽ അവീവ് നഗരത്തിലേക്ക് ആരംഭിച്ചു. ബെൻ-ഗുരിയോൺ അന്താരാഷ്ട്ര വിമാനത്താവളത്തിൽ എത്തുന്ന ആദ്യത്തെ ഫ്ളൈദുബായുടെ ആദ്യ വാണിജ്യ വിമാനം ലാൻഡ് ചെയ്തത്.,,
86659,"[0] തൊടുപുഴ: എല്ലാ റേഷൻകാർഡ് ഉടമകൾക്കും സൗജന്യ ഓണക്കിറ്റ് നൽകുമെന്ന പ്രഖ്യാപനം നേരത്തെ തന്നെ സംസ്ഥാന സർക്കാർ നടത്തിയിരുന്നു
[1] ഇത്തവണ പതിവ് ഇനങ്ങൾക്കൊപ്പം ഏലയ്ക്കായും സർക്കാർ കിറ്റിൽ ഉൾപ്പെടുത്തിയിട്ടുണ്ട്
[2] കോവിഡ് രോഗവ്യാപനം തകർത്ത ഏലയ്ക്ക വിപണി താത്ക്കാലികമായെങ്കിലും ഒരു ആശ്വാസമാവുകയാണ് സർക്കാർ തീരുമാനം
[3] ഒരു കിറ്റിൽ 20 ഗ്രാം ഏലയ്ക്കാ കൂടി ഉൾപ്പെടുത്താനാണ് നിർദേശം
[4] ഇത് വിപണി വിലയിൽ തന്നെ ചലനമുണ്ടാക്കിയതായി കർഷകർ പറയുന്നു
[5] കോവിഡ് പ്രതിസന്ധിയും കാലം തെറ്റിയ കാലാവസ്ഥയും ഇടുക്കിയിലെ ഏലം കർഷകരെ വലിയ പ്രതിസന്ധിയിലാക്കിയിരുന്നു
[6] എന്നാൽ സർക്കാർ തീരുമാനത്തിന് പിന്നാലെ കിലോയ്ക്ക് 200 രൂപയോളം കൂടി
[7] ഇടുക്കി ജില്ലാ പഞ്ചായത്ത് മുന്നോട്ടുവെച്ച നിർദേശം സർക്കാർ അംഗീകരിക്കുകയായിരുന്നു",എല്ലാ റേഷൻകാർഡ് ഉടമകൾക്കും സൌജന്യ ഓണക്കിറ്റ് നൽകുമെന്ന പ്രഖ്യാപനം നേരത്തെ തന്നെ സംസ്ഥാന സർക്കാർ നടത്തിയിരുന്നു. കോവിഡ് പ്രതിസന്ധിയും കാലം തെറ്റിയ കാലാവസ്ഥയും ഇടുക്കിയിലെ ഏലം കർഷകരെ വലിയ പ്രതിസന്ധിയിലാക്കിയിരുന്നു.,,
44035,"[0] മുഖത്തിനു നൽകുന്ന കെയർ മഴക്കാലത്ത് ഒട്ടും കുറയ്ക്കേണ്ട
[1] അന്തരീക്ഷത്തിൽ പൊടി കുറഞ്ഞിരിക്കും എന്നേയുള്ളു
[2] ഈർപ്പവും എണ്ണയും പറ്റിപ്പിടിച്ച് സുഷിരങ്ങൾ അടഞ്ഞു പോകും
[3] ഇതു മുഖക്കുരു ഉൾപ്പെടെയുള്ള പ്രശ്നങ്ങൾക്കു കാരണമാകും
[4] ദിവസം രണ്ടു തവണ സോപ്പുപയോഗിച്ചു മുഖം വൃത്തിയാക്കുക
[5] മഴക്കാലത്തു കുളിക്കാൻ അൽപം മടിയുള്ളവരാണു മിക്കവരും
[6] പക്ഷേ കുളി മുടക്കരുത്
[7] ഇളം ചൂടുവെള്ളത്തിൽ ദിവസവും കുളിക്കുക",ഈർപ്പവും എണ്ണയും പറ്റിപ്പിടിച്ച് സുഷിരങ്ങൾ അടഞ്ഞു പോകും. നൽകുന്ന കെയർ മഴക്കാലത്ത് ഒട്ടും കുറയ്ക്കേണ്ട.,,
67326,"[0] സന: ആഭ്യന്തര സംഘര്‍ഷം തുടരുന്ന യെമനില്‍ വിമതര്‍ പിടിച്ചെടുത്ത നിരവധി സ്‌കൂളുകള്‍ ആയുധപ്പുരകളാക്കി മാറ്റി
[1] ഇത് വിദ്യാഭ്യാസത്തെ താറുമാറാക്കി
[2] യെമനിലെ പല സ്‌കൂളുകളും വിമതരുടെ നിയന്ത്രണത്തിലാണ്
[3] സംഘര്‍ഷം ആരംഭിച്ച് ഇതുവരെ ആയിരത്തോളം സ്‌കൂളുകള്‍ ഭീകര സംഘടനകള്‍ പിടിച്ചെടുത്തുവെന്ന് യെമന്‍ വിദ്യാഭ്യാസ് വകുപ്പ് അറിയിച്ചു
[4] ഇരുന്നൂറോളം സ്‌കൂളുകള്‍ പൂര്‍ണമായും തകര്‍ത്തു
[5] ആക്രമണത്തില്‍ നിരവധി വിദ്യാര്‍ഥികള്‍ കൊല്ലപ്പെട്ടു
[6] ചില സ്‌കൂളുകളില്‍ ഒന്നിലധികം തവണ ആക്രമണം നടത്തിയതായും റിപ്പോര്‍ട്ടുകളുണ്ട്
[7] എന്നാല്‍ സ്‌കൂളുകളെ ആയുധങ്ങളും മറ്റും സൂക്ഷിച്ചു വയ്ക്കാനുള്ള കേന്ദ്രമാക്കി മാറ്റിയിരിക്കുകയാണ് വിമതര്‍",സംഘർഷം ആരംഭിച്ച് ഇതുവരെ ആയിരത്തോളം സ്കൂളുകൾ ഭീകര സംഘടനകൾ പിടിച്ചെടുത്തുവെന്ന് യെമൻ വിദ്യാഭ്യാസ് വകുപ്പ് അറിയിച്ചു. ആഭ്യന്തര സംഘർഷം തുടരുന്ന യെമനിൽ വിമതർ പിടിച്ചെടുത്ത നിരവധി സ്കൂളുകൾ ആയുധപ്പുരകളാക്കി മാറ്റി.,,
83395,"[0] കൊച്ചി: നിയമസഭ തിരഞ്ഞെടുപ്പിന് ഒരുങ്ങുന്ന സംസ്ഥാനത്ത് മുതിര്‍ന്ന കോണ്‍ഗ്രസ് അംഗമായ കെവി തോമസിലൂടെ മറ്റൊരു വമ്പന്‍ രാഷ്ട്രീയ മാറ്റം ഉണ്ടാവുമോയെന്നാണ് ഏവരും ഉറ്റുനോക്കിക്കൊണ്ടിരിക്കുന്നത്
[1] തിരഞ്ഞെടുപ്പില്‍ കെവി തോമസിന് കോണ്‍ഗ്രസ് സീറ്റ് നല്‍കില്ലെന്ന കാര്യം ഉറപ്പായതോടെ അദ്ദേഹം കോണ്‍ഗ്രസ് വിട്ട് ഇടതുപാളയത്തില്‍ എത്തുമോയെന്ന ചര്‍ച്ചകള്‍ക്ക് ചൂട് പിടിച്ചു
[2] തന്‍റെ രാഷ്ട്രീയ തീരുമാനം സംബന്ധിച്ച നിര്‍ണ്ണായക പ്രഖ്യാപനം ഈ മാസം 23 ന് നടത്തുമെന്നാണ് കെവി തോമസ് മാധ്യമങ്ങളോട് വ്യക്തമാക്കിയിരിക്കുന്നത്
[3] ഇതോടെ കോണ്‍ഗ്രസ് ക്യാമ്പുകളില്‍ നെഞ്ചിടിപ്പേറിയിരിക്കുകയാണ്
[4] റിവേഴ്സ് ക്വാറന്‍റീനില്‍ ആണെങ്കിലും പ്രത്യേകം സാഹചര്യം കണക്കിലെടുത്ത് 23 ന് അടിയന്തരമായി വാര്‍ത്താ സമ്മേളനം വിളിച്ചിരിക്കുന്നുവെന്നാണ് കെവി തോമസ് അറിയിച്ചത്
[5] തനിക്ക് പറയാനുള്ള കാര്യങ്ങള്‍ ഒക്കെ അന്ന് തുറന്ന് പറയുമെന്നും അദ്ദേഹം പറഞ്ഞു
[6] ഇടതുപക്ഷത്തേക്ക് പോവുന്നു എന്ന തരത്തിലുള്ള അഭ്യുഹങ്ങളിലും അദ്ദേഹം അന്ന് തന്നെ പ്രതികരണം നടത്തുമെന്നാണ് സൂചന",നിയമസഭ തിരഞ്ഞെടുപ്പിന് ഒരുങ്ങുന്ന സംസ്ഥാനത്ത് മുതിർന്ന കോൺഗ്രസ് അംഗമായ കെവി തോമസിലൂടെ മറ്റൊരു വമ്പൻ രാഷ്ട്രീയ മാറ്റം ഉണ്ടാവുമോയെന്നാണ് ഏവരും ഉറ്റുനോക്കിക്കൊണ്ടിരിക്കുന്നത്. റിവേഴ്സ് ക്വാറൻറീനിൽ ആണെങ്കിലും പ്രത്യേകം സാഹചര്യം കണക്കിലെടുത്ത് 23 ന് അടിയന്തരമായി വാർത്താ സമ്മേളനം വിളിച്ചിരിക്കുന്നുവെന്നാണ് കെവി തോമസ് അറിയിച്ചത്.,,
